"","leg_id","type","name","committee_id","bill_id"
"7705","TXL000391","cosponsor","Lozano",NA,"HB 3606"
"7706",NA,"cosponsor","Martinez, ""Mando""",NA,"HB 3606"
"7707","TXL000502","cosponsor","Metcalf",NA,"HB 3606"
"7708",NA,"cosponsor","Miller",NA,"HB 3606"
"7709","TXL000519","cosponsor","Minjarez",NA,"HB 3606"
"7710","TXL000317","cosponsor","Moody",NA,"HB 3606"
"7711","TXL000318","cosponsor","Morrison, Geanie W.",NA,"HB 3606"
"7712",NA,"cosponsor","Muñoz, Jr.",NA,"HB 3606"
"7713","TXL000397","cosponsor","Murphy",NA,"HB 3606"
"7714","TXL000480","cosponsor","Murr",NA,"HB 3606"
"7715","TXL000684","cosponsor","Neave",NA,"HB 3606"
"7716","TXL000682","cosponsor","Ortega",NA,"HB 3606"
"7717","TXL000454","cosponsor","Paddie",NA,"HB 3606"
"7718","TXL000325","cosponsor","Parker",NA,"HB 3606"
"7719","TXL000484","cosponsor","Paul",NA,"HB 3606"
"7720","TXL000496","cosponsor","Phelan",NA,"HB 3606"
"7721","TXL000329","cosponsor","Phillips",NA,"HB 3606"
"7722","TXL000331","cosponsor","Pickett",NA,"HB 3606"
"7723","TXL000402","cosponsor","Price",NA,"HB 3606"
"7724","TXL000415","cosponsor","Raney",NA,"HB 3606"
"7725","TXL000404","cosponsor","Reynolds",NA,"HB 3606"
"7726","TXL000688","cosponsor","Roberts",NA,"HB 3606"
"7727","TXL000338","cosponsor","Rodriguez, Eddie",NA,"HB 3606"
"7728","TXL000458","cosponsor","Rose",NA,"HB 3606"
"7729","TXL000459","cosponsor","Sanford",NA,"HB 3606"
"7730","TXL000460","cosponsor","Schaefer",NA,"HB 3606"
"7731","TXL000461","cosponsor","Sheffield",NA,"HB 3606"
"7732","TXL000462","cosponsor","Simmons",NA,"HB 3606"
"7733","TXL000344","cosponsor","Smithee",NA,"HB 3606"
"7734","TXL000463","cosponsor","Springer",NA,"HB 3606"
"7735","TXL000464","cosponsor","Stephenson",NA,"HB 3606"
"7736","TXL000465","cosponsor","Stickland",NA,"HB 3606"
"7737","TXL000680","cosponsor","Stucky",NA,"HB 3606"
"7738","TXL000694","cosponsor","Swanson",NA,"HB 3606"
"7739","TXL000699","cosponsor","Thierry",NA,"HB 3606"
"7740","TXL000352","cosponsor","Thompson, Senfronia",NA,"HB 3606"
"7741","TXL000698","cosponsor","Uresti, Tomas",NA,"HB 3606"
"7742","TXL000470","cosponsor","Villalba",NA,"HB 3606"
"7743","TXL000360","cosponsor","Walle",NA,"HB 3606"
"7744",NA,"cosponsor","White",NA,"HB 3606"
"7745","TXL000411","cosponsor","Workman",NA,"HB 3606"
"7746","TXL000481","cosponsor","Wray",NA,"HB 3606"
"7747","TXL000472","cosponsor","Wu",NA,"HB 3606"
"7748","TXL000412","cosponsor","Zedler",NA,"HB 3606"
"7749","TXL000363","cosponsor","Zerwas",NA,"HB 3606"
"7750","TXL000698","primary","Uresti, Tomas",NA,"HB 4226"
"7751","TXL000344","primary","Smithee",NA,"HB 3202"
"7752","TXL000430","primary","Clardy",NA,"HB 3804"
"7753",NA,"primary","Muñoz, Jr.",NA,"HB 3804"
"7754","TXL000286","primary","Hunter",NA,"HB 3626"
"7755","TXL000452","primary","Nevárez",NA,"HB 3238"
"7756","TXL000462","primary","Simmons",NA,"HB 3238"
"7757","TXL000695","primary","Gooden",NA,"HB 3703"
"7758","TXL000463","primary","Springer",NA,"HB 3345"
"7759","TXL000214","primary","Allen",NA,"HB 4111"
"7760","TXL000244","primary","Davis, Yvonne",NA,"HB 3731"
"7761","TXL000517","primary","Bernal",NA,"HB 3691"
"7762","TXL000344","primary","Smithee",NA,"HB 3868"
"7763","TXL000239","primary","Craddick",NA,"HB 3652"
"7764","TXL000264","cosponsor","Geren",NA,"HB 3652"
"7765","TXL000444","primary","Krause",NA,"HB 3635"
"7766","TXL000438","primary","González, Mary",NA,"HB 3635"
"7767","TXL000228","primary","Button",NA,"HB 3163"
"7768","TXL000462","primary","Simmons",NA,"HB 40"
"7769","TXL000411","primary","Workman",NA,"HB 4047"
"7770","TXL000461","primary","Sheffield",NA,"HB 3151"
"7771","TXL000458","primary","Rose",NA,"HB 3619"
"7772","TXL000264","primary","Geren",NA,"HB 3948"
"7773","TXL000363","primary","Zerwas",NA,"HB 3838"
"7774",NA,"primary","Miller",NA,"HB 3838"
"7775","TXL000464","primary","Stephenson",NA,"HB 3838"
"7776","TXL000404","primary","Reynolds",NA,"HB 3838"
"7777",NA,"primary","Lucio III",NA,"HB 3166"
"7778","TXL000389","primary","Larson",NA,"HB 3882"
"7779","TXL000458","primary","Rose",NA,"HB 3824"
"7780","TXL000672","primary","Johnson, Jarvis",NA,"HB 3824"
"7781","TXL000265","primary","Giddings",NA,"HB 3108"
"7782","TXL000490","primary","Landgraf",NA,"HB 3539"
"7783","TXL000462","primary","Simmons",NA,"HB 3995"
"7784","TXL000331","primary","Pickett",NA,"HB 3995"
"7785","TXL000223","cosponsor","Bonnen, Dennis",NA,"HB 3995"
"7786","TXL000428","primary","Canales",NA,"HB 670"
"7787","TXL000352","primary","Thompson, Senfronia",NA,"HB 670"
"7788",NA,"primary","White",NA,"HB 670"
"7789","TXL000249","primary","Dutton",NA,"HB 670"
"7790","TXL000431","primary","Collier",NA,"HB 670"
"7791","TXL000260","primary","Flynn",NA,"HB 43"
"7792","TXL000235","primary","Coleman",NA,"HB 43"
"7793","TXL000397","primary","Murphy",NA,"HB 43"
"7794","TXL000385","primary","Huberty",NA,"HB 43"
"7795","TXL000360","primary","Walle",NA,"HB 43"
"7796",NA,"primary","Turner",NA,"HB 519"
"7797","TXL000217","primary","Anchia",NA,"HB 519"
"7798","TXL000214","cosponsor","Allen",NA,"HB 519"
"7799","TXL000257","cosponsor","Farrar",NA,"HB 519"
"7800","TXL000519","cosponsor","Minjarez",NA,"HB 519"
"7801","TXL000317","cosponsor","Moody",NA,"HB 519"
"7802","TXL000338","cosponsor","Rodriguez, Eddie",NA,"HB 519"
"7803","TXL000457","cosponsor","Rodriguez, Justin",NA,"HB 519"
"7804","TXL000698","cosponsor","Uresti, Tomas",NA,"HB 519"
"7805","TXL000470","cosponsor","Villalba",NA,"HB 519"
"7806",NA,"primary","Turner",NA,"HB 579"
"7807","TXL000446","primary","Longoria",NA,"HB 722"
"7808","TXL000458","primary","Rose",NA,"HB 722"
"7809","TXL000221","primary","Bohac",NA,"HB 588"
"7810","TXL000283","primary","Howard",NA,"HB 588"
"7811","TXL000516","primary","Cyrier",NA,"HB 588"
"7812","TXL000385","primary","Huberty",NA,"HB 424"
"7813","TXL000389","primary","Larson",NA,"HB 424"
"7814","TXL000411","primary","Workman",NA,"HB 424"
"7815","TXL000693","primary","Bailes",NA,"HB 424"
"7816","TXL000425","primary","Bell",NA,"HB 424"
"7817","TXL000676","cosponsor","Cortez",NA,"HB 424"
"7818","TXL000434","cosponsor","Fallon",NA,"HB 424"
"7819","TXL000689","cosponsor","Hefner",NA,"HB 424"
"7820","TXL000463","cosponsor","Springer",NA,"HB 424"
"7821","TXL000694","cosponsor","Swanson",NA,"HB 424"
"7822","TXL000493","primary","Rinaldi",NA,"HB 1038"
"7823","TXL000504","primary","Meyer",NA,"HB 1038"
"7824","TXL000452","primary","Nevárez",NA,"HB 1082"
"7825","TXL000693","primary","Bailes",NA,"HB 1028"
"7826","TXL000484","primary","Paul",NA,"HB 946"
"7827","TXL000218","primary","Anderson, Charles ""Doc""",NA,"HB 946"
"7828","TXL000329","primary","Phillips",NA,"HB 946"
"7829","TXL000466","primary","Thompson, Ed",NA,"HB 946"
"7830","TXL000386","primary","Isaac",NA,"HB 946"
"7831","TXL000500","cosponsor","Burrows",NA,"HB 946"
"7832","TXL000268","cosponsor","Guillen",NA,"HB 946"
"7833",NA,"cosponsor","Miller",NA,"HB 946"
"7834","TXL000680","cosponsor","Stucky",NA,"HB 946"
"7835","TXL000694","cosponsor","Swanson",NA,"HB 946"
"7836","TXL000411","cosponsor","Workman",NA,"HB 946"
"7837","TXL000496","primary","Phelan",NA,"HB 1188"
"7838",NA,"primary","White",NA,"HB 1188"
"7839","TXL000245","primary","Deshotel",NA,"HB 1188"
"7840","TXL000504","primary","Meyer",NA,"HB 1188"
"7841","TXL000218","primary","Anderson, Charles ""Doc""",NA,"HB 1188"
"7842","TXL000378","primary","Davis, Sarah",NA,"HB 1143"
"7843","TXL000519","primary","Minjarez",NA,"HB 1171"
"7844","TXL000378","primary","Davis, Sarah",NA,"HB 1142"
"7845","TXL000228","primary","Button",NA,"HB 1142"
"7846","TXL000424","cosponsor","Ashby",NA,"HB 1142"
"7847","TXL000425","cosponsor","Bell",NA,"HB 1142"
"7848","TXL000221","cosponsor","Bohac",NA,"HB 1142"
"7849","TXL000500","cosponsor","Burrows",NA,"HB 1142"
"7850","TXL000697","cosponsor","Cosper",NA,"HB 1142"
"7851","TXL000433","cosponsor","Dale",NA,"HB 1142"
"7852","TXL000691","cosponsor","Dean",NA,"HB 1142"
"7853","TXL000690","cosponsor","Holland",NA,"HB 1142"
"7854","TXL000386","cosponsor","Isaac",NA,"HB 1142"
"7855","TXL000295","cosponsor","King, Phil",NA,"HB 1142"
"7856","TXL000490","cosponsor","Landgraf",NA,"HB 1142"
"7857","TXL000675","cosponsor","Lang",NA,"HB 1142"
"7858","TXL000299","cosponsor","Laubenberg",NA,"HB 1142"
"7859","TXL000445","cosponsor","Leach",NA,"HB 1142"
"7860","TXL000502","cosponsor","Metcalf",NA,"HB 1142"
"7861",NA,"cosponsor","Miller",NA,"HB 1142"
"7862","TXL000480","cosponsor","Murr",NA,"HB 1142"
"7863","TXL000687","cosponsor","Oliverson",NA,"HB 1142"
"7864","TXL000496","cosponsor","Phelan",NA,"HB 1142"
"7865","TXL000688","cosponsor","Roberts",NA,"HB 1142"
"7866","TXL000462","cosponsor","Simmons",NA,"HB 1142"
"7867","TXL000463","cosponsor","Springer",NA,"HB 1142"
"7868","TXL000464","cosponsor","Stephenson",NA,"HB 1142"
"7869","TXL000680","cosponsor","Stucky",NA,"HB 1142"
"7870","TXL000694","cosponsor","Swanson",NA,"HB 1142"
"7871","TXL000466","cosponsor","Thompson, Ed",NA,"HB 1142"
"7872","TXL000494","cosponsor","VanDeaver",NA,"HB 1142"
"7873","TXL000470","cosponsor","Villalba",NA,"HB 1142"
"7874",NA,"cosponsor","White",NA,"HB 1142"
"7875","TXL000678","cosponsor","Wilson",NA,"HB 1142"
"7876","TXL000411","cosponsor","Workman",NA,"HB 1142"
"7877","TXL000481","cosponsor","Wray",NA,"HB 1142"
"7878","TXL000437","primary","Goldman",NA,"HB 1180"
"7879","TXL000510","primary","Schofield",NA,"HB 1242"
"7880","TXL000519","primary","Minjarez",NA,"HB 1294"
"7881","TXL000475","primary","Israel",NA,"HB 1294"
"7882","TXL000429","primary","Capriglione",NA,"HB 1294"
"7883","TXL000268","primary","Guillen",NA,"HB 1294"
"7884","TXL000697","primary","Cosper",NA,"HB 1294"
"7885","TXL000214","cosponsor","Allen",NA,"HB 1294"
"7886","TXL000506","cosponsor","Faircloth",NA,"HB 1294"
"7887",NA,"cosponsor","Martinez, ""Mando""",NA,"HB 1294"
"7888","TXL000699","cosponsor","Thierry",NA,"HB 1294"
"7889","TXL000264","primary","Geren",NA,"HB 500"
"7890","TXL000289","primary","Johnson, Eric",NA,"HB 500"
"7891","TXL000283","primary","Howard",NA,"HB 500"
"7892","TXL000295","primary","King, Phil",NA,"HB 500"
"7893","TXL000378","primary","Davis, Sarah",NA,"HB 500"
"7894","TXL000370","cosponsor","Anderson, Rodney",NA,"HB 500"
"7895","TXL000693","cosponsor","Bailes",NA,"HB 500"
"7896","TXL000221","cosponsor","Bohac",NA,"HB 500"
"7897","TXL000507","cosponsor","Burns",NA,"HB 500"
"7898","TXL000228","cosponsor","Button",NA,"HB 500"
"7899","TXL000428","cosponsor","Canales",NA,"HB 500"
"7900","TXL000429","cosponsor","Capriglione",NA,"HB 500"
"7901","TXL000430","cosponsor","Clardy",NA,"HB 500"
"7902","TXL000431","cosponsor","Collier",NA,"HB 500"
"7903","TXL000236","cosponsor","Cook",NA,"HB 500"
"7904","TXL000691","cosponsor","Dean",NA,"HB 500"
"7905","TXL000506","cosponsor","Faircloth",NA,"HB 500"
"7906","TXL000434","cosponsor","Fallon",NA,"HB 500"
"7907","TXL000437","cosponsor","Goldman",NA,"HB 500"
"7908","TXL000438","cosponsor","González, Mary",NA,"HB 500"
"7909","TXL000268","cosponsor","Guillen",NA,"HB 500"
"7910","TXL000269","cosponsor","Gutierrez",NA,"HB 500"
"7911","TXL000690","cosponsor","Holland",NA,"HB 500"
"7912","TXL000386","cosponsor","Isaac",NA,"HB 500"
"7913","TXL000441","cosponsor","Kacal",NA,"HB 500"
"7914","TXL000485","cosponsor","Keough",NA,"HB 500"
"7915","TXL000387","cosponsor","Kuempel",NA,"HB 500"
"7916","TXL000391","cosponsor","Lozano",NA,"HB 500"
"7917","TXL000502","cosponsor","Metcalf",NA,"HB 500"
"7918",NA,"cosponsor","Miller",NA,"HB 500"
"7919","TXL000397","cosponsor","Murphy",NA,"HB 500"
"7920","TXL000325","cosponsor","Parker",NA,"HB 500"
"7921","TXL000496","cosponsor","Phelan",NA,"HB 500"
"7922","TXL000331","cosponsor","Pickett",NA,"HB 500"
"7923","TXL000415","cosponsor","Raney",NA,"HB 500"
"7924","TXL000493","cosponsor","Rinaldi",NA,"HB 500"
"7925","TXL000688","cosponsor","Roberts",NA,"HB 500"
"7926","TXL000338","cosponsor","Rodriguez, Eddie",NA,"HB 500"
"7927","TXL000457","cosponsor","Rodriguez, Justin",NA,"HB 500"
"7928","TXL000495","cosponsor","Shaheen",NA,"HB 500"
"7929","TXL000461","cosponsor","Sheffield",NA,"HB 500"
"7930","TXL000462","cosponsor","Simmons",NA,"HB 500"
"7931","TXL000463","cosponsor","Springer",NA,"HB 500"
"7932","TXL000464","cosponsor","Stephenson",NA,"HB 500"
"7933","TXL000680","cosponsor","Stucky",NA,"HB 500"
"7934","TXL000466","cosponsor","Thompson, Ed",NA,"HB 500"
"7935","TXL000494","cosponsor","VanDeaver",NA,"HB 500"
"7936","TXL000470","cosponsor","Villalba",NA,"HB 500"
"7937","TXL000481","cosponsor","Wray",NA,"HB 500"
"7938","TXL000458","primary","Rose",NA,"HB 1287"
"7939","TXL000426","primary","Bonnen, Greg",NA,"HB 1462"
"7940","TXL000299","primary","Laubenberg",NA,"HB 1462"
"7941","TXL000434","primary","Fallon",NA,"HB 1462"
"7942","TXL000426","primary","Bonnen, Greg",NA,"HB 1464"
"7943","TXL000325","primary","Parker",NA,"HB 1464"
"7944","TXL000352","primary","Thompson, Senfronia",NA,"HB 1464"
"7945","TXL000517","primary","Bernal",NA,"HB 1464"
"7946","TXL000470","primary","Villalba",NA,"HB 1464"
"7947","TXL000370","cosponsor","Anderson, Rodney",NA,"HB 1464"
"7948","TXL000429","cosponsor","Capriglione",NA,"HB 1464"
"7949","TXL000676","cosponsor","Cortez",NA,"HB 1464"
"7950","TXL000698","cosponsor","Uresti, Tomas",NA,"HB 1464"
"7951",NA,"cosponsor","White",NA,"HB 1464"
"7952","TXL000472","primary","Wu",NA,"HB 1435"
"7953","TXL000457","primary","Rodriguez, Justin",NA,"HB 1540"
"7954","TXL000698","primary","Uresti, Tomas",NA,"HB 1540"
"7955","TXL000679","primary","Perez",NA,"HB 1528"
"7956",NA,"primary","Turner",NA,"HCR 64"
"7957","TXL000352","primary","Thompson, Senfronia",NA,"HB 1599"
"7958","TXL000402","primary","Price",NA,"HB 1599"
"7959","TXL000431","primary","Collier",NA,"HB 1599"
"7960","TXL000472","primary","Wu",NA,"HB 1599"
"7961","TXL000299","primary","Laubenberg",NA,"HB 1599"
"7962","TXL000676","primary","Cortez",NA,"HB 1583"
"7963","TXL000698","primary","Uresti, Tomas",NA,"HB 1583"
"7964","TXL000217","cosponsor","Anchia",NA,"HB 1583"
"7965","TXL000257","cosponsor","Farrar",NA,"HB 1583"
"7966","TXL000260","cosponsor","Flynn",NA,"HB 1583"
"7967","TXL000672","cosponsor","Johnson, Jarvis",NA,"HB 1583"
"7968","TXL000397","primary","Murphy",NA,"HB 1585"
"7969","TXL000214","cosponsor","Allen",NA,"HB 1585"
"7970","TXL000445","cosponsor","Leach",NA,"HB 1585"
"7971","TXL000320","primary","Oliveira",NA,"HB 1651"
"7972","TXL000387","primary","Kuempel",NA,"HB 2205"
"7973","TXL000379","primary","Frullo",NA,"HB 2381"
"7974","TXL000389","primary","Larson",NA,"HB 1988"
"7975","TXL000687","primary","Oliverson",NA,"HCR 75"
"7976","TXL000334","primary","Raymond",NA,"HCR 75"
"7977","TXL000484","primary","Paul",NA,"HCR 75"
"7978","TXL000695","primary","Gooden",NA,"HB 2262"
"7979",NA,"primary","Muñoz, Jr.",NA,"HB 2262"
"7980","TXL000286","primary","Hunter",NA,"HB 2021"
"7981","TXL000278","primary","Herrero",NA,"HB 2021"
"7982",NA,"primary","Muñoz, Jr.",NA,"HB 2397"
"7983","TXL000490","primary","Landgraf",NA,"HB 2286"
"7984",NA,"primary","Miller",NA,"HB 2093"
"7985","TXL000363","primary","Zerwas",NA,"HB 2093"
"7986","TXL000425","primary","Bell",NA,"HB 2338"
"7987","TXL000260","primary","Flynn",NA,"HB 2338"
"7988",NA,"primary","Miller",NA,"HB 2338"
"7989",NA,"primary","White",NA,"HB 2338"
"7990","TXL000460","primary","Schaefer",NA,"HB 2338"
"7991","TXL000677","cosponsor","Biedermann",NA,"HB 2338"
"7992","TXL000485","cosponsor","Keough",NA,"HB 2338"
"7993","TXL000675","cosponsor","Lang",NA,"HB 2338"
"7994","TXL000445","cosponsor","Leach",NA,"HB 2338"
"7995","TXL000502","cosponsor","Metcalf",NA,"HB 2338"
"7996","TXL000465","cosponsor","Stickland",NA,"HB 2338"
"7997","TXL000694","cosponsor","Swanson",NA,"HB 2338"
"7998","TXL000412","cosponsor","Zedler",NA,"HB 2338"
"7999","TXL000461","primary","Sheffield",NA,"HB 2249"
"8000","TXL000363","primary","Zerwas",NA,"HB 2249"
"8001","TXL000397","primary","Murphy",NA,"HB 2249"
"8002","TXL000283","primary","Howard",NA,"HB 2249"
"8003","TXL000373","primary","Burkett",NA,"HB 2389"
"8004","TXL000434","primary","Fallon",NA,"HB 2389"
"8005","TXL000217","primary","Anchia",NA,"HB 1830"
"8006","TXL000334","primary","Raymond",NA,"HB 1830"
"8007","TXL000685","primary","Shine",NA,"HB 1830"
"8008","TXL000289","primary","Johnson, Eric",NA,"HB 1830"
"8009","TXL000397","primary","Murphy",NA,"HB 2235"
"8010","TXL000218","primary","Anderson, Charles ""Doc""",NA,"HB 2235"
"8011","TXL000215","cosponsor","Alonzo",NA,"HB 2235"
"8012","TXL000217","cosponsor","Anchia",NA,"HB 2235"
"8013","TXL000683","cosponsor","Arévalo",NA,"HB 2235"
"8014","TXL000437","cosponsor","Goldman",NA,"HB 2235"
"8015","TXL000689","cosponsor","Hefner",NA,"HB 2235"
"8016","TXL000278","cosponsor","Herrero",NA,"HB 2235"
"8017","TXL000445","cosponsor","Leach",NA,"HB 2235"
"8018","TXL000402","cosponsor","Price",NA,"HB 2235"
"8019","TXL000415","cosponsor","Raney",NA,"HB 2235"
"8020","TXL000338","cosponsor","Rodriguez, Eddie",NA,"HB 2235"
"8021","TXL000457","cosponsor","Rodriguez, Justin",NA,"HB 2235"
"8022",NA,"cosponsor","Turner",NA,"HB 2235"
"8023",NA,"cosponsor","White",NA,"HB 2235"
"8024","TXL000411","cosponsor","Workman",NA,"HB 2235"
"8025","TXL000506","primary","Faircloth",NA,"HB 1784"
"8026","TXL000244","primary","Davis, Yvonne",NA,"HB 2366"
"8027","TXL000236","primary","Cook",NA,"HB 2071"
"8028","TXL000235","primary","Coleman",NA,"HB 1846"
"8029","TXL000516","primary","Cyrier",NA,"HB 2128"
"8030","TXL000218","primary","Anderson, Charles ""Doc""",NA,"HB 2128"
"8031","TXL000426","primary","Bonnen, Greg",NA,"HB 2063"
"8032","TXL000218","cosponsor","Anderson, Charles ""Doc""",NA,"HB 2063"
"8033","TXL000370","cosponsor","Anderson, Rodney",NA,"HB 2063"
"8034","TXL000677","cosponsor","Biedermann",NA,"HB 2063"
"8035","TXL000221","cosponsor","Bohac",NA,"HB 2063"
"8036","TXL000223","cosponsor","Bonnen, Dennis",NA,"HB 2063"
"8037","TXL000507","cosponsor","Burns",NA,"HB 2063"
"8038","TXL000696","cosponsor","Cain",NA,"HB 2063"
"8039","TXL000429","cosponsor","Capriglione",NA,"HB 2063"
"8040","TXL000516","cosponsor","Cyrier",NA,"HB 2063"
"8041","TXL000436","cosponsor","Frank",NA,"HB 2063"
"8042","TXL000437","cosponsor","Goldman",NA,"HB 2063"
"8043","TXL000444","cosponsor","Krause",NA,"HB 2063"
"8044","TXL000387","cosponsor","Kuempel",NA,"HB 2063"
"8045","TXL000445","cosponsor","Leach",NA,"HB 2063"
"8046","TXL000502","cosponsor","Metcalf",NA,"HB 2063"
"8047",NA,"cosponsor","Miller",NA,"HB 2063"
"8048",NA,"cosponsor","Muñoz, Jr.",NA,"HB 2063"
"8049","TXL000397","cosponsor","Murphy",NA,"HB 2063"
"8050","TXL000480","cosponsor","Murr",NA,"HB 2063"
"8051","TXL000454","cosponsor","Paddie",NA,"HB 2063"
"8052","TXL000496","cosponsor","Phelan",NA,"HB 2063"
"8053","TXL000329","cosponsor","Phillips",NA,"HB 2063"
"8054","TXL000493","cosponsor","Rinaldi",NA,"HB 2063"
"8055","TXL000688","cosponsor","Roberts",NA,"HB 2063"
"8056","TXL000460","cosponsor","Schaefer",NA,"HB 2063"
"8057","TXL000673","cosponsor","Schubert",NA,"HB 2063"
"8058","TXL000461","cosponsor","Sheffield",NA,"HB 2063"
"8059","TXL000685","cosponsor","Shine",NA,"HB 2063"
"8060","TXL000462","cosponsor","Simmons",NA,"HB 2063"
"8061","TXL000344","cosponsor","Smithee",NA,"HB 2063"
"8062","TXL000463","cosponsor","Springer",NA,"HB 2063"
"8063","TXL000465","cosponsor","Stickland",NA,"HB 2063"
"8064","TXL000694","cosponsor","Swanson",NA,"HB 2063"
"8065","TXL000499","cosponsor","Tinderholt",NA,"HB 2063"
"8066",NA,"cosponsor","White",NA,"HB 2063"
"8067","TXL000412","cosponsor","Zedler",NA,"HB 2063"
"8068","TXL000438","primary","González, Mary",NA,"HB 2216"
"8069","TXL000299","primary","Laubenberg",NA,"HB 2216"
"8070","TXL000329","primary","Phillips",NA,"HB 1720"
"8071","TXL000675","primary","Lang",NA,"HB 1785"
"8072","TXL000325","primary","Parker",NA,"HB 2483"
"8073",NA,"primary","Miller",NA,"HB 2482"
"8074","TXL000363","primary","Zerwas",NA,"HB 2482"
"8075","TXL000404","primary","Reynolds",NA,"HB 2482"
"8076","TXL000378","primary","Davis, Sarah",NA,"HB 2467"
"8077","TXL000439","primary","Guerra",NA,"HB 2467"
"8078","TXL000373","primary","Burkett",NA,"HB 2467"
"8079","TXL000698","primary","Uresti, Tomas",NA,"HB 2515"
"8080","TXL000352","primary","Thompson, Senfronia",NA,"HB 2577"
"8081","TXL000504","primary","Meyer",NA,"HB 2575"
"8082","TXL000434","primary","Fallon",NA,"HB 2575"
"8083","TXL000223","primary","Bonnen, Dennis",NA,"HB 2575"
"8084","TXL000325","cosponsor","Parker",NA,"HB 2575"
"8085","TXL000387","primary","Kuempel",NA,"HB 2534"
"8086","TXL000429","primary","Capriglione",NA,"HB 2649"
"8087","TXL000283","primary","Howard",NA,"HB 2649"
"8088","TXL000434","primary","Fallon",NA,"HB 2649"
"8089","TXL000257","primary","Farrar",NA,"HB 2603"
"8090","TXL000278","primary","Herrero",NA,"HB 2593"
"8091","TXL000278","primary","Herrero",NA,"HB 2592"
"8092","TXL000264","primary","Geren",NA,"HB 2653"
"8093","TXL000434","primary","Fallon",NA,"HB 2653"
"8094","TXL000698","primary","Uresti, Tomas",NA,"HB 2674"
"8095",NA,"primary","Lucio III",NA,"HB 2667"
"8096","TXL000320","primary","Oliveira",NA,"HB 2828"
"8097","TXL000685","primary","Shine",NA,"HB 2828"
"8098","TXL000685","primary","Shine",NA,"HB 2720"
"8099","TXL000217","cosponsor","Anchia",NA,"HB 2720"
"8100","TXL000429","cosponsor","Capriglione",NA,"HB 2720"
"8101","TXL000697","cosponsor","Cosper",NA,"HB 2720"
"8102",NA,"cosponsor","Miller",NA,"HB 2720"
"8103","TXL000687","cosponsor","Oliverson",NA,"HB 2720"
"8104","TXL000462","cosponsor","Simmons",NA,"HB 2720"
"8105","TXL000494","cosponsor","VanDeaver",NA,"HB 2720"
"8106","TXL000496","primary","Phelan",NA,"HB 2777"
"8107",NA,"primary","Lucio III",NA,"HB 2731"
