"","bill_id","pct_repub","num_sponsors","signed"
"7745","SB 1760",1,2,0
"7746","SB 1761",0,1,0
"7747","SB 1762",0,1,0
"7748","SB 1763",0.5,2,0
"7749","SB 1764",0.666666666666667,3,1
"7750","SB 1765",0.5,2,0
"7751","SB 1766",1,1,0
"7752","SB 1767",0.666666666666667,3,1
"7753","SB 1768",1,1,0
"7754","SB 1769",0,1,0
"7755","SB 177",1,1,0
"7756","SB 1770",0,1,0
"7757","SB 1771",0,1,0
"7758","SB 1772",0,1,0
"7759","SB 1773",0,1,0
"7760","SB 1774",0,1,0
"7761","SB 1775",0,1,0
"7762","SB 1776",0,1,0
"7763","SB 1777",0,1,0
"7764","SB 1778",0,1,0
"7765","SB 1779",1,1,0
"7766","SB 178",1,1,0
"7767","SB 1780",0,2,0
"7768","SB 1781",0,2,1
"7769","SB 1782",0.666666666666667,3,1
"7770","SB 1783",0,1,0
"7771","SB 1784",1,2,1
"7772","SB 1785",0,2,0
"7773","SB 1786",1,1,0
"7774","SB 1787",0.666666666666667,6,0
"7775","SB 1788",1,1,0
"7776","SB 1789",1,1,0
"7777","SB 179",0.394736842105263,38,1
"7778","SB 1790",0.5,2,0
"7779","SB 1791",0,1,0
"7780","SB 1792",0,1,0
"7781","SB 1793",0,1,0
"7782","SB 1794",0,1,0
"7783","SB 1795",0,1,0
"7784","SB 1796",0,1,0
"7785","SB 1797",1,1,0
"7786","SB 1798",0,1,0
"7787","SB 1799",0.5,2,1
"7788","SB 18",1,6,0
"7789","SB 180",0.333333333333333,3,0
"7790","SB 1800",0,1,0
"7791","SB 1801",0,1,0
"7792","SB 1802",0,1,0
"7793","SB 1803",0,1,0
"7794","SB 1804",0,1,0
"7795","SB 1805",0,1,1
"7796","SB 1806",0.5,4,1
"7797","SB 1807",1,2,0
"7798","SB 1808",1,1,0
"7799","SB 1809",1,1,0
"7800","SB 181",0,2,0
"7801","SB 1810",1,1,0
"7802","SB 1811",1,1,0
"7803","SB 1812",1,3,0
"7804","SB 1813",0.5,2,1
"7805","SB 1814",0,1,0
"7806","SB 1815",0,1,0
"7807","SB 1816",1,1,0
"7808","SB 1817",1,1,0
"7809","SB 1818",1,1,0
"7810","SB 1819",1,1,0
"7811","SB 182",0,2,0
"7812","SB 1820",1,1,0
"7813","SB 1821",1,1,0
"7814","SB 1822",1,1,0
"7815","SB 1823",1,2,0
"7816","SB 1824",0.5,2,0
"7817","SB 1825",1,1,0
"7818","SB 1826",1,1,0
"7819","SB 1827",1,1,0
"7820","SB 1828",0,1,0
"7821","SB 1829",0,1,0
"7822","SB 183",0,2,0
"7823","SB 1830",0,1,0
"7824","SB 1831",1,4,1
"7825","SB 1832",1,1,0
"7826","SB 1833",1,1,0
"7827","SB 1834",0.666666666666667,3,0
"7828","SB 1835",1,1,0
"7829","SB 1836",0.5,2,0
"7830","SB 1837",1,3,1
"7831","SB 1838",1,2,0
"7832","SB 1839",1,3,1
"7833","SB 184",0.5,2,0
"7834","SB 1840",1,1,0
"7835","SB 1841",0,1,0
"7836","SB 1842",0.5,2,1
"7837","SB 1843",0.5,2,1
"7838","SB 1844",1,1,0
"7839","SB 1845",0.333333333333333,3,0
"7840","SB 1846",1,1,0
"7841","SB 1847",1,2,0
"7842","SB 1848",1,1,0
"7843","SB 1849",0.1,20,1
"7844","SB 185",0,2,0
"7845","SB 1850",0,1,0
"7846","SB 1851",0,2,0
"7847","SB 1852",0,1,0
"7848","SB 1853",0,1,0
"7849","SB 1854",0,4,0
"7850","SB 1855",0,1,0
"7851","SB 1856",0,1,0
"7852","SB 1857",0,2,0
"7853","SB 1858",0,1,0
"7854","SB 1859",0,1,0
"7855","SB 186",0,2,0
"7856","SB 1860",0,1,0
"7857","SB 1861",0,1,0
"7858","SB 1862",0,1,0
"7859","SB 1863",0,1,0
"7860","SB 1864",0.333333333333333,3,1
"7861","SB 1865",1,1,0
"7862","SB 1866",1,1,0
"7863","SB 1867",0,1,0
"7864","SB 1868",0,1,0
"7865","SB 1869",0,1,0
"7866","SB 187",0,1,0
"7867","SB 1870",0,1,0
"7868","SB 1871",0,2,1
"7869","SB 1872",1,1,0
"7870","SB 1873",0.683168316831683,101,1
"7871","SB 1874",0,1,0
"7872","SB 1875",0,1,0
"7873","SB 1876",1,1,0
"7874","SB 1877",1,2,1
"7875","SB 1878",0,2,1
"7876","SB 1879",0,1,0
"7877","SB 188",0,2,0
"7878","SB 1880",0,1,0
"7879","SB 1881",0,2,0
"7880","SB 1882",0.571428571428571,7,1
"7881","SB 1883",1,1,0
"7882","SB 1884",1,1,0
"7883","SB 1885",1,1,0
"7884","SB 1886",1,1,0
"7885","SB 1887",1,1,0
"7886","SB 1888",1,1,0
"7887","SB 1889",1,1,0
"7888","SB 189",0,1,0
"7889","SB 1890",1,1,0
"7890","SB 1891",1,1,0
"7891","SB 1892",1,1,0
"7892","SB 1893",0.666666666666667,3,1
"7893","SB 1894",1,1,0
"7894","SB 1895",0.5,2,1
"7895","SB 1896",1,1,0
"7896","SB 1897",1,2,0
"7897","SB 1898",0,1,0
"7898","SB 1899",0,1,0
"7899","SB 19",1,2,0
"7900","SB 190",0,2,1
"7901","SB 1900",0,1,0
"7902","SB 1901",1,2,1
"7903","SB 1902",0,1,0
"7904","SB 1903",0,1,0
"7905","SB 1904",0,1,0
"7906","SB 1905",1,1,0
"7907","SB 1906",1,1,0
"7908","SB 1907",1,1,0
"7909","SB 1908",1,1,0
"7910","SB 1909",1,1,0
"7911","SB 191",0,1,0
"7912","SB 1910",0.5,2,1
"7913","SB 1911",0,3,1
"7914","SB 1912",0,2,0
"7915","SB 1913",0,7,1
"7916","SB 1914",0,1,0
"7917","SB 1915",1,1,0
"7918","SB 1916",1,1,0
"7919","SB 1917",1,1,0
"7920","SB 1918",1,1,0
"7921","SB 1919",1,1,0
"7922","SB 192",0,1,0
"7923","SB 1920",1,1,0
"7924","SB 1921",1,1,0
"7925","SB 1922",0.5,2,0
"7926","SB 1923",0.666666666666667,6,0
"7927","SB 1924",1,2,0
"7928","SB 1925",0,1,0
"7929","SB 1926",0,1,0
"7930","SB 1927",0.5,2,0
"7931","SB 1928",1,1,0
"7932","SB 1929",0.333333333333333,6,0
"7933","SB 193",0,1,0
"7934","SB 1930",0,1,0
"7935","SB 1931",0,1,0
"7936","SB 1932",0,1,1
"7937","SB 1933",0,1,0
"7938","SB 1934",0,1,0
"7939","SB 1935",1,1,0
"7940","SB 1936",1,2,1
"7941","SB 1937",1,2,0
"7942","SB 1938",0.5,2,0
"7943","SB 1939",1,2,0
"7944","SB 194",0,1,0
"7945","SB 1940",1,1,0
"7946","SB 1941",1,1,0
"7947","SB 1942",1,5,0
"7948","SB 1943",1,2,0
"7949","SB 1944",1,3,1
"7950","SB 1945",1,1,0
"7951","SB 1946",1,1,0
"7952","SB 1947",1,1,0
"7953","SB 1948",1,1,0
"7954","SB 1949",1,1,0
"7955","SB 195",0.25,4,1
"7956","SB 1950",1,1,0
"7957","SB 1951",1,1,0
"7958","SB 1952",0.333333333333333,3,1
"7959","SB 1953",1,1,0
"7960","SB 1954",1,2,1
"7961","SB 1955",1,2,1
"7962","SB 1956",0,1,0
"7963","SB 1957",0,1,0
"7964","SB 1958",0,1,0
"7965","SB 1959",0,1,0
"7966","SB 196",0,4,0
"7967","SB 1960",0,1,0
"7968","SB 1961",0,1,0
"7969","SB 1962",1,1,0
"7970","SB 1963",1,2,1
"7971","SB 1964",1,1,0
"7972","SB 1965",0.5,2,1
"7973","SB 1966",1,1,0
"7974","SB 1967",1,1,0
"7975","SB 1968",0,2,1
"7976","SB 1969",1,2,1
"7977","SB 197",1,1,0
"7978","SB 1970",1,1,0
"7979","SB 1971",1,2,0
"7980","SB 1972",1,2,0
"7981","SB 1973",1,1,0
"7982","SB 1974",0,1,0
"7983","SB 1975",0,3,0
"7984","SB 1976",0.5,2,1
"7985","SB 1977",0,2,0
"7986","SB 1978",1,1,0
"7987","SB 1979",1,1,0
"7988","SB 198",1,1,0
"7989","SB 1980",1,1,0
"7990","SB 1981",1,1,0
"7991","SB 1982",1,1,0
"7992","SB 1983",0,1,0
"7993","SB 1984",0,1,0
"7994","SB 1985",0,1,0
"7995","SB 1986",0,1,0
"7996","SB 1987",0.5,2,1
"7997","SB 1988",0,1,0
"7998","SB 1989",1,1,0
"7999","SB 199",1,1,0
"8000","SB 1990",0,2,0
"8001","SB 1991",0,4,0
"8002","SB 1992",0.5,2,0
"8003","SB 1993",0,3,0
"8004","SB 1994",0,4,0
"8005","SB 1995",0,3,0
"8006","SB 1996",0,1,0
"8007","SB 1997",0,1,0
"8008","SB 1998",0,1,0
"8009","SB 1999",0,1,0
"8010","SB 2",1,15,0
"8011","SB 20",0.95,20,0
"8012","SB 200",1,3,0
"8013","SB 2000",0,1,0
"8014","SB 2001",0.333333333333333,3,0
"8015","SB 2002",0,1,0
"8016","SB 2003",0,1,0
"8017","SB 2004",0,1,0
"8018","SB 2005",0,1,0
"8019","SB 2006",0.5,2,1
"8020","SB 2007",1,1,0
"8021","SB 2008",1,1,0
"8022","SB 2009",1,1,0
"8023","SB 201",1,1,0
"8024","SB 2010",1,1,0
"8025","SB 2011",1,1,0
"8026","SB 2012",1,2,0
"8027","SB 2013",1,1,0
"8028","SB 2014",1,2,1
"8029","SB 2015",1,1,0
"8030","SB 2016",1,2,0
"8031","SB 2017",1,2,0
"8032","SB 2018",1,1,0
"8033","SB 2019",1,1,0
"8034","SB 202",0,1,0
"8035","SB 2020",0.5,2,0
"8036","SB 2021",0,1,0
"8037","SB 2022",0,1,0
"8038","SB 2023",0,1,0
"8039","SB 2024",0,1,0
"8040","SB 2025",0,1,0
"8041","SB 2026",0,1,0
"8042","SB 2027",0,2,1
"8043","SB 2028",0,1,0
"8044","SB 2029",0,1,0
"8045","SB 203",0.2,5,1
"8046","SB 2030",1,1,0
"8047","SB 2031",1,1,0
"8048","SB 2032",1,1,0
"8049","SB 2033",1,1,0
"8050","SB 2034",0,1,0
"8051","SB 2035",0,1,0
"8052","SB 2036",0,1,0
"8053","SB 2037",0,1,0
"8054","SB 2038",0,1,0
"8055","SB 2039",0,2,1
"8056","SB 204",0,1,0
"8057","SB 2040",0,1,0
"8058","SB 2041",0,1,0
"8059","SB 2042",0,1,0
"8060","SB 2043",1,1,0
"8061","SB 2044",1,1,0
"8062","SB 2045",1,1,0
"8063","SB 2046",1,1,0
"8064","SB 2047",1,1,0
"8065","SB 2048",1,2,0
"8066","SB 2049",1,1,0
"8067","SB 205",0,1,0
"8068","SB 2050",1,1,0
"8069","SB 2051",1,2,0
"8070","SB 2052",1,1,0
"8071","SB 2053",0.5,2,1
"8072","SB 2054",0.5,4,0
"8073","SB 2055",0,1,0
"8074","SB 2056",1,2,0
"8075","SB 2057",1,1,0
"8076","SB 2058",1,1,0
"8077","SB 2059",1,1,0
"8078","SB 206",0,1,0
"8079","SB 2060",1,1,0
"8080","SB 2061",1,1,0
"8081","SB 2062",1,1,0
"8082","SB 2063",1,1,0
"8083","SB 2064",1,1,0
"8084","SB 2065",1,2,1
"8085","SB 2066",1,1,0
"8086","SB 2067",1,1,0
"8087","SB 2068",1,2,1
"8088","SB 2069",1,1,0
"8089","SB 207",0,1,0
"8090","SB 2070",1,1,0
"8091","SB 2071",0,1,0
"8092","SB 2072",0,1,0
"8093","SB 2073",0,2,0
"8094","SB 2074",0,1,0
"8095","SB 2075",0,2,1
"8096","SB 2076",0,2,1
"8097","SB 2077",0,1,0
"8098","SB 2078",1,2,0
"8099","SB 2079",1,1,0
"8100","SB 208",0,4,1
"8101","SB 2080",0.5,2,1
"8102","SB 2081",1,1,0
"8103","SB 2082",0.666666666666667,3,1
"8104","SB 2083",1,1,0
"8105","SB 2084",1,3,1
"8106","SB 2085",0,1,0
"8107","SB 2086",0,1,0
"8108","SB 2087",1,2,1
"8109","SB 2088",1,1,0
"8110","SB 2089",0,1,0
"8111","SB 209",0,1,0
"8112","SB 2090",1,1,0
"8113","SB 2091",1,1,0
"8114","SB 2092",1,1,0
"8115","SB 2093",1,1,0
"8116","SB 2094",1,3,0
"8117","SB 2095",1,3,0
"8118","SB 2096",1,1,0
"8119","SB 2097",1,1,0
"8120","SB 2098",1,1,0
"8121","SB 2099",1,1,0
"8122","SB 21",1,64,1
"8123","SB 210",1,3,0
"8124","SB 2100",0,1,0
"8125","SB 2101",0,1,0
"8126","SB 2102",0,1,0
"8127","SB 2103",0,1,0
"8128","SB 2104",0,1,0
"8129","SB 2105",0.25,4,1
"8130","SB 2106",0,1,0
"8131","SB 2107",0,1,0
"8132","SB 2108",0,1,0
"8133","SB 2109",0,1,0
"8134","SB 211",0,1,0
"8135","SB 2110",0.5,4,0
"8136","SB 2111",0,1,0
"8137","SB 2112",0,1,0
"8138","SB 2113",0,1,0
"8139","SB 2114",1,1,0
"8140","SB 2115",1,1,0
"8141","SB 2116",1,1,0
"8142","SB 2117",1,2,0
"8143","SB 2118",0.6,10,1
"8144","SB 2119",1,3,0
"8145","SB 212",0,1,0
"8146","SB 2120",1,1,0
"8147","SB 2121",1,1,0
"8148","SB 2122",0.5,2,0
"8149","SB 2123",0,3,0
"8150","SB 2124",0.5,2,0
"8151","SB 2125",0,1,0
"8152","SB 2126",0,1,0
"8153","SB 2127",1,1,0
"8154","SB 2128",1,1,0
"8155","SB 2129",1,1,0
"8156","SB 213",0,3,1
"8157","SB 2130",0,1,0
"8158","SB 2131",0,2,0
"8159","SB 2132",0,1,0
"8160","SB 2133",0,1,0
"8161","SB 2134",0,1,0
"8162","SB 2135",0,1,0
"8163","SB 2136",0,1,0
"8164","SB 2137",0,1,0
"8165","SB 2138",0,1,0
"8166","SB 2139",0,1,0
"8167","SB 214",0,1,0
"8168","SB 2140",0.25,4,0
"8169","SB 2141",0.5,2,1
"8170","SB 2142",1,1,0
"8171","SB 2143",1,1,0
"8172","SB 2144",0.6,5,0
"8173","SB 2145",1,2,0
"8174","SB 2146",1,1,0
"8175","SB 2147",1,1,0
"8176","SB 2148",1,1,0
"8177","SB 2149",0.75,4,0
"8178","SB 215",0,1,0
"8179","SB 2150",0.5,2,1
"8180","SB 2151",1,1,0
"8181","SB 2152",1,1,0
"8182","SB 2153",1,1,0
"8183","SB 2154",0,1,0
"8184","SB 2155",0,1,0
"8185","SB 2156",0,1,0
"8186","SB 2157",0,1,0
"8187","SB 2158",0,1,0
"8188","SB 2159",0,1,0
"8189","SB 216",0,1,0
"8190","SB 2160",0,1,0
"8191","SB 2161",0,1,0
"8192","SB 2162",0,1,0
"8193","SB 2163",0,1,0
"8194","SB 2164",0,1,0
"8195","SB 2165",0,1,0
"8196","SB 2166",1,2,0
"8197","SB 2167",0,1,0
"8198","SB 2168",1,1,0
"8199","SB 2169",1,1,0
"8200","SB 217",0,1,0
"8201","SB 2170",0.5,2,0
"8202","SB 2171",1,1,0
"8203","SB 2172",1,1,0
"8204","SB 2173",1,1,0
"8205","SB 2174",1,2,1
"8206","SB 2175",1,1,0
"8207","SB 2176",1,1,0
"8208","SB 2177",0,1,0
"8209","SB 2178",1,1,0
"8210","SB 2179",1,2,0
"8211","SB 218",0,1,0
"8212","SB 2180",0,1,0
"8213","SB 2181",0,1,0
"8214","SB 2182",0,1,0
"8215","SB 2183",0,1,0
"8216","SB 2184",0,1,0
"8217","SB 2185",0,1,0
"8218","SB 2186",0,2,0
"8219","SB 2187",0,1,0
"8220","SB 2188",1,2,0
"8221","SB 2189",1,1,0
"8222","SB 219",0,1,0
"8223","SB 2190",0.666666666666667,6,1
"8224","SB 2191",1,1,0
"8225","SB 2192",0,2,0
"8226","SB 2193",1,1,0
"8227","SB 2194",1,1,0
"8228","SB 2195",1,1,0
"8229","SB 2196",1,1,0
"8230","SB 2197",1,1,0
"8231","SB 2198",1,1,0
"8232","SB 2199",0,1,0
"8233","SB 22",0.384615384615385,13,1
"8234","SB 220",0,1,0
"8235","SB 2200",0,1,0
"8236","SB 2201",0,1,0
"8237","SB 2202",0,1,0
"8238","SB 2203",1,1,0
"8239","SB 2204",0.5,2,0
"8240","SB 2205",0.75,4,1
"8241","SB 2206",1,1,0
"8242","SB 2207",1,1,0
"8243","SB 2208",1,1,0
"8244","SB 2209",1,2,0
"8245","SB 221",0,1,0
"8246","SB 2210",1,1,0
"8247","SB 2211",1,2,0
"8248","SB 2212",1,2,1
"8249","SB 2213",1,1,0
"8250","SB 2214",1,1,0
"8251","SB 2215",1,1,0
"8252","SB 2216",1,1,0
"8253","SB 2217",1,1,0
"8254","SB 2218",1,1,0
"8255","SB 2219",0,1,0
"8256","SB 222",0,1,0
"8257","SB 2220",1,1,0
"8258","SB 2221",1,1,0
"8259","SB 2222",1,1,0
"8260","SB 2223",0,1,0
"8261","SB 2224",0,1,0
"8262","SB 2225",0,1,0
"8263","SB 2226",0,1,0
"8264","SB 2227",0,1,0
"8265","SB 2228",0,1,0
"8266","SB 2229",1,1,0
"8267","SB 223",0,1,0
"8268","SB 2230",1,1,0
"8269","SB 2231",1,1,0
"8270","SB 2232",1,1,0
"8271","SB 2233",1,1,0
"8272","SB 2234",0,1,0
"8273","SB 2235",0,1,0
"8274","SB 2236",0,1,0
"8275","SB 2237",0,1,0
"8276","SB 2238",0.333333333333333,3,0
"8277","SB 2239",1,1,0
"8278","SB 224",0.6,5,0
"8279","SB 2240",1,1,0
"8280","SB 2241",0,1,0
"8281","SB 2242",0.25,4,1
"8282","SB 2243",1,2,0
"8283","SB 2244",0,2,0
"8284","SB 2245",1,2,0
"8285","SB 2246",1,1,0
"8286","SB 2247",1,1,0
"8287","SB 2248",1,1,0
"8288","SB 2249",1,1,0
"8289","SB 225",1,1,0
"8290","SB 2250",1,2,0
"8291","SB 2251",1,1,0
"8292","SB 2252",1,2,0
"8293","SB 2253",1,2,0
"8294","SB 2254",0,1,0
"8295","SB 2255",0.5,2,1
"8296","SB 2256",1,1,0
"8297","SB 2257",1,1,0
"8298","SB 2258",1,1,0
"8299","SB 2259",1,1,0
"8300","SB 226",1,1,0
"8301","SB 2260",1,1,0
"8302","SB 2261",1,1,0
"8303","SB 2262",1,2,1
"8304","SB 2263",1,2,0
"8305","SB 2264",1,1,0
"8306","SB 2265",0.5,6,0
"8307","SB 2266",0,1,0
"8308","SB 2267",0.5,2,0
"8309","SB 2268",1,2,0
"8310","SB 2269",1,1,0
"8311","SB 227",0.666666666666667,3,1
"8312","SB 2270",0,2,0
"8313","SB 2271",1,2,0
"8314","SB 2272",1,1,0
"8315","SB 2273",1,2,0
"8316","SB 2274",0.5,2,0
"8317","SB 2275",0.5,2,0
"8318","SB 2276",0.5,2,0
"8319","SB 2277",0.5,2,0
"8320","SB 2278",1,1,0
"8321","SB 2279",1,1,0
"8322","SB 228",0,1,0
"8323","SB 2280",1,2,0
"8324","SB 2281",1,1,0
"8325","SB 2282",1,2,0
"8326","SB 2283",1,2,1
"8327","SB 2284",1,2,0
"8328","SB 2285",1,2,0
"8329","SB 2286",1,2,0
"8330","SB 2287",0.5,2,0
"8331","SB 2289",1,1,0
"8332","SB 229",0,1,0
"8333","SB 2290",1,2,0
"8334","SB 2291",0.5,2,0
"8335","SB 2292",1,2,0
"8336","SB 2293",1,2,0
"8337","SB 2294",0,2,0
"8338","SB 2295",0.5,2,0
"8339","SB 2296",0.5,2,0
"8340","SB 2297",0.5,2,0
"8341","SB 2298",0.5,2,0
"8342","SB 2299",0.5,2,0
"8343","SB 23",1,21,0
"8344","SB 230",0,1,0
"8345","SB 231",0,2,0
"8346","SB 232",0,1,0
"8347","SB 233",0,1,0
"8348","SB 234",0,1,0
"8349","SB 235",0,2,0
"8350","SB 236",0,1,0
"8351","SB 237",0,1,0
"8352","SB 238",0.5,2,0
"8353","SB 239",1,2,1
"8354","SB 24",0.966666666666667,90,1
"8355","SB 240",1,1,0
"8356","SB 241",1,1,0
"8357","SB 242",1,1,0
"8358","SB 243",1,1,0
"8359","SB 244",1,1,0
"8360","SB 245",1,1,0
"8361","SB 246",1,1,0
"8362","SB 247",0,1,0
"8363","SB 248",1,3,1
"8364","SB 249",1,2,0
"8365","SB 25",0.954545454545455,22,0
"8366","SB 250",1,3,0
"8367","SB 251",0,1,0
"8368","SB 252",1,33,1
"8369","SB 253",1,3,1
"8370","SB 254",1,1,0
"8371","SB 255",0.5,2,1
"8372","SB 256",0.555555555555556,9,1
"8373","SB 257",1,2,1
"8374","SB 258",1,4,0
"8375","SB 259",0.5,2,1
"8376","SB 26",0.3,10,0
"8377","SB 260",1,2,0
"8378","SB 261",0,2,1
"8379","SB 262",0,2,1
"8380","SB 263",1,8,1
"8381","SB 264",1,2,0
"8382","SB 265",0,1,0
"8383","SB 266",0,1,0
"8384","SB 267",0.333333333333333,6,0
"8385","SB 268",1,1,0
"8386","SB 269",0,1,0
"8387","SB 27",0.3,10,1
"8388","SB 270",1,1,0
"8389","SB 271",0.285714285714286,7,0
"8390","SB 272",1,2,0
"8391","SB 273",0,1,0
"8392","SB 274",1,1,0
"8393","SB 275",0.166666666666667,6,0
"8394","SB 276",0.666666666666667,3,1
"8395","SB 277",0.75,8,1
"8396","SB 278",0,2,0
"8397","SB 279",0,1,0
"8398","SB 28",0.625,8,1
"8399","SB 280",1,1,0
"8400","SB 281",1,1,0
"8401","SB 282",1,1,0
"8402","SB 283",0,1,0
"8403","SB 284",0,1,0
"8404","SB 285",0,1,0
"8405","SB 286",1,2,1
"8406","SB 287",0.5,2,0
"8407","SB 288",0,1,0
"8408","SB 289",1,2,0
"8409","SB 29",0.909090909090909,11,0
"8410","SB 290",0,1,0
"8411","SB 291",0,2,1
"8412","SB 292",0.384615384615385,13,1
"8413","SB 293",0.666666666666667,3,0
"8414","SB 294",0,1,0
"8415","SB 295",0.5,2,1
"8416","SB 296",0,1,0
"8417","SB 297",0,2,1
"8418","SB 298",0.5,2,1
"8419","SB 299",1,2,0
"8420","SB 3",1,8,0
"8421","SB 30",0,5,1
"8422","SB 300",1,2,0
"8423","SB 301",0.5,4,1
"8424","SB 302",0.25,4,1
"8425","SB 303",0.25,4,1
"8426","SB 304",0.5,6,1
"8427","SB 305",0.6,5,0
"8428","SB 306",0.6,5,0
"8429","SB 307",1,2,0
"8430","SB 308",1,2,0
"8431","SB 309",1,2,0
"8432","SB 31",0.6,5,0
"8433","SB 310",1,1,0
"8434","SB 311",0.6,5,0
"8435","SB 312",0.5,14,1
"8436","SB 313",0.5,8,1
"8437","SB 314",0.666666666666667,6,1
"8438","SB 315",0.555555555555556,9,1
"8439","SB 316",0.571428571428571,7,0
"8440","SB 317",0.666666666666667,9,1
"8441","SB 318",0.6,5,0
"8442","SB 319",0.4,5,1
"8443","SB 32",0,1,0
"8444","SB 320",1,2,0
"8445","SB 321",1,2,0
"8446","SB 322",1,1,0
"8447","SB 323",0.692307692307692,13,1
"8448","SB 324",1,1,0
"8449","SB 325",0.285714285714286,7,0
"8450","SB 326",0.4,5,0
"8451","SB 327",0.333333333333333,6,0
"8452","SB 328",1,1,0
"8453","SB 329",0.538461538461538,13,0
"8454","SB 33",0,1,0
"8455","SB 330",0,3,0
"8456","SB 331",0,3,1
"8457","SB 332",0,1,0
"8458","SB 333",0,1,0
"8459","SB 334",0,1,0
"8460","SB 335",0,1,0
"8461","SB 336",0,1,0
"8462","SB 337",0,1,0
"8463","SB 338",1,1,0
"8464","SB 339",1,1,0
"8465","SB 34",0,1,0
"8466","SB 340",1,1,0
"8467","SB 341",0.666666666666667,3,1
"8468","SB 342",1,1,0
"8469","SB 343",0.6,5,1
"8470","SB 344",0.333333333333333,3,1
"8471","SB 345",0,2,0
"8472","SB 346",0,1,0
"8473","SB 347",0.666666666666667,3,1
"8474","SB 348",0,1,0
"8475","SB 349",1,5,0
"8476","SB 35",0,2,0
"8477","SB 350",1,1,0
"8478","SB 351",0,1,0
"8479","SB 352",0,1,0
"8480","SB 353",0,1,0
"8481","SB 354",0,1,0
"8482","SB 355",0,1,0
"8483","SB 356",0,1,0
"8484","SB 357",0,1,0
"8485","SB 358",0,1,0
"8486","SB 359",0,1,0
"8487","SB 36",0,2,1
"8488","SB 360",0,1,0
"8489","SB 361",1,3,0
"8490","SB 362",1,1,0
"8491","SB 363",1,1,0
"8492","SB 364",1,2,1
"8493","SB 365",1,2,1
"8494","SB 366",0,1,0
"8495","SB 367",0,1,0
"8496","SB 368",0,1,0
"8497","SB 369",0,1,0
"8498","SB 37",0,2,0
"8499","SB 370",0,4,0
"8500","SB 371",0.5,2,1
"8501","SB 372",1,1,0
"8502","SB 373",1,1,0
"8503","SB 374",1,1,0
"8504","SB 375",1,1,0
"8505","SB 376",1,1,0
"8506","SB 377",1,2,1
"8507","SB 378",0.5,2,0
"8508","SB 379",1,1,0
"8509","SB 38",0.666666666666667,3,0
"8510","SB 380",0.4,5,0
"8511","SB 381",0.5,2,0
"8512","SB 382",0.5,2,0
"8513","SB 383",1,1,0
"8514","SB 384",1,2,0
"8515","SB 385",1,1,0
"8516","SB 386",1,1,0
"8517","SB 387",1,1,0
"8518","SB 388",1,1,0
"8519","SB 389",1,1,0
"8520","SB 39",0,2,1
"8521","SB 390",1,1,0
"8522","SB 391",1,1,0
"8523","SB 392",1,1,0
"8524","SB 393",1,1,0
"8525","SB 394",1,2,0
"8526","SB 395",1,1,0
"8527","SB 396",0.666666666666667,3,1
"8528","SB 397",1,2,0
"8529","SB 398",1,1,0
"8530","SB 399",1,5,0
"8531","SB 4",1,112,1
"8532","SB 40",0.666666666666667,3,1
"8533","SB 400",1,1,0
"8534","SB 401",0.5,2,0
"8535","SB 402",0,3,1
"8536","SB 403",1,1,0
"8537","SB 404",0.5,2,0
"8538","SB 405",1,1,0
"8539","SB 406",1,1,0
"8540","SB 407",0.7,10,0
"8541","SB 408",0.7,10,0
"8542","SB 409",1,1,0
"8543","SB 41",0,2,0
"8544","SB 410",0,1,0
"8545","SB 411",0,1,0
"8546","SB 412",1,2,0
"8547","SB 413",1,2,0
"8548","SB 414",1,1,0
"8549","SB 415",0.9,10,0
"8550","SB 416",0.333333333333333,3,0
"8551","SB 417",0,2,1
"8552","SB 418",0,1,0
"8553","SB 419",0.857142857142857,7,0
"8554","SB 42",0.333333333333333,3,1
"8555","SB 420",1,1,0
"8556","SB 421",0,1,0
"8557","SB 422",0,1,0
"8558","SB 423",0,1,0
"8559","SB 424",0,1,0
"8560","SB 425",0,1,0
"8561","SB 426",0,1,0
"8562","SB 427",0,1,0
"8563","SB 428",0,1,0
"8564","SB 429",0,1,0
"8565","SB 43",0.5,2,1
"8566","SB 430",0.5,2,0
"8567","SB 431",0,1,0
"8568","SB 432",0,1,0
"8569","SB 433",0,1,0
"8570","SB 434",0,1,0
"8571","SB 435",0,1,0
"8572","SB 436",0,2,1
"8573","SB 437",0,1,0
"8574","SB 438",0,1,0
"8575","SB 439",0,1,0
"8576","SB 44",0.5,2,1
"8577","SB 440",0,2,0
"8578","SB 441",0,2,1
"8579","SB 442",0,1,0
"8580","SB 443",1,1,0
"8581","SB 444",1,2,0
"8582","SB 445",1,4,0
"8583","SB 446",1,1,0
"8584","SB 447",1,1,0
"8585","SB 448",0.666666666666667,3,0
"8586","SB 449",1,1,0
"8587","SB 45",0,1,0
"8588","SB 450",1,1,0
"8589","SB 451",1,3,0
"8590","SB 452",1,2,0
"8591","SB 453",1,1,0
"8592","SB 454",1,2,0
"8593","SB 455",0,2,0
"8594","SB 456",1,1,0
"8595","SB 457",1,3,0
"8596","SB 458",1,1,0
"8597","SB 459",1,4,0
"8598","SB 46",0,2,1
"8599","SB 460",0.75,4,0
"8600","SB 461",0.666666666666667,3,0
"8601","SB 462",0,3,0
"8602","SB 463",0.473684210526316,19,1
"8603","SB 464",0,1,0
"8604","SB 465",0.5,2,0
"8605","SB 466",0,1,0
"8606","SB 467",0.666666666666667,3,0
