"","passed_upper","passed_lower","last","signed","first","bill_id"
"192","2017-05-19 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-02-28 00:00:00","HB 2567"
"193","2017-05-23 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","0","2017-02-28 00:00:00","HB 2565"
"194","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","0","2017-02-28 00:00:00","HB 2566"
"195","2017-05-23 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-02-28 00:00:00","HB 2523"
"196","2017-05-24 00:00:00","2017-05-12 00:00:00","2017-06-15 00:00:00","0","2017-02-28 00:00:00","HB 2557"
"197","2017-05-19 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-01 00:00:00","HB 2654"
"198","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-01 00:00:00","HB 2646"
"199","2017-05-18 00:00:00","2017-05-03 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-01 00:00:00","HB 2615"
"200","2017-05-19 00:00:00","2017-04-20 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-01 00:00:00","HB 2647"
"201","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-01 00:00:00","HB 2612"
"202","2017-05-23 00:00:00","2017-05-06 00:00:00","2017-06-15 00:00:00","0","2017-03-01 00:00:00","HB 2662"
"203","2017-05-22 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","0","2017-03-01 00:00:00","HB 2610"
"204","2017-05-22 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","0","2017-03-02 00:00:00","HB 2762"
"205","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","0","2017-03-02 00:00:00","HB 2687"
"206","2017-05-24 00:00:00","2017-04-20 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-03 00:00:00","HB 2803"
"207","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","0","2017-03-02 00:00:00","HB 2725"
"208","2017-05-19 00:00:00","2017-04-20 00:00:00","2017-06-15 00:00:00","0","2017-03-03 00:00:00","HB 2798"
"209","2017-05-18 00:00:00","2017-05-02 00:00:00","2017-06-15 00:00:00","0","2017-03-03 00:00:00","HB 2783"
"210","2017-05-23 00:00:00","2017-05-06 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-02 00:00:00","HB 2776"
"211","2017-05-19 00:00:00","2017-04-20 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-02 00:00:00","HB 2761"
"212","2017-05-24 00:00:00","2017-05-06 00:00:00","2017-06-15 00:00:00","0","2017-03-03 00:00:00","HB 2880"
"213","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-02 00:00:00","HB 2771"
"214","2017-05-22 00:00:00","2017-04-20 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-03 00:00:00","HB 2825"
"215","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","0","2017-03-03 00:00:00","HB 2875"
"216","2017-05-19 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-02 00:00:00","HB 2700"
"217","2017-05-22 00:00:00","2017-05-03 00:00:00","2017-06-15 00:00:00","0","2017-03-02 00:00:00","HB 2774"
"218","2017-05-24 00:00:00","2017-05-19 00:00:00","2017-06-15 00:00:00","0","2017-03-03 00:00:00","HB 2881"
"219","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-03 00:00:00","HB 2837"
"220","2017-05-25 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-03 00:00:00","HB 2819"
"221","2017-05-23 00:00:00","2017-04-27 00:00:00","2017-06-15 00:00:00","0","2017-03-03 00:00:00","HB 2792"
"222","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-03 00:00:00","HB 2812"
"223","2017-05-19 00:00:00","2017-04-27 00:00:00","2017-06-15 00:00:00","0","2017-03-06 00:00:00","HB 2995"
"224","2017-05-19 00:00:00","2017-04-28 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 3018"
"225","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","0","2017-03-06 00:00:00","HB 2985"
"226","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 3047"
"227","2017-05-24 00:00:00","2017-05-19 00:00:00","2017-06-15 00:00:00","0","2017-03-06 00:00:00","HB 2987"
"228","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 3045"
"229","2017-05-24 00:00:00","2017-04-27 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 3042"
"230","2017-05-23 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 3046"
"231","2017-05-24 00:00:00","2017-04-27 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 2949"
"232","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","0","2017-03-06 00:00:00","HB 2912"
"233","2017-05-24 00:00:00","2017-05-03 00:00:00","2017-06-15 00:00:00","0","2017-03-06 00:00:00","HB 3025"
"234","2017-05-22 00:00:00","2017-05-06 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 3056"
"235","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 3029"
"236","2017-05-19 00:00:00","2017-04-20 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 2928"
"237","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 3003"
"238","2017-05-24 00:00:00","2017-05-03 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 2931"
"239","2017-05-23 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 3052"
"240","2017-05-23 00:00:00","2017-05-12 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 3021"
"241","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","0","2017-03-06 00:00:00","HB 2938"
"242","2017-05-19 00:00:00","2017-04-28 00:00:00","2017-06-15 00:00:00","0","2017-03-06 00:00:00","HB 2943"
"243","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 3050"
"244","2017-05-22 00:00:00","2017-05-02 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-06 00:00:00","HB 3016"
"245","2017-05-22 00:00:00","2017-04-27 00:00:00","2017-06-15 00:00:00","0","2017-03-06 00:00:00","HB 3055"
"246","2017-05-18 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3481"
"247","2017-05-24 00:00:00","2017-05-12 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3576"
"248","2017-05-24 00:00:00","2017-05-12 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3735"
"249","2017-05-23 00:00:00","2017-05-03 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3165"
"250","2017-05-22 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-10 00:00:00","HB 3952"
"251","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HCR 102"
"252","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3705"
"253","2017-05-24 00:00:00","2017-04-27 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3338"
"254","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-10 00:00:00","HB 4104"
"255","2017-05-24 00:00:00","2017-05-06 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3223"
"256","2017-05-19 00:00:00","2017-04-20 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3275"
"257","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3359"
"258","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-10 00:00:00","HB 3992"
"259","2017-05-23 00:00:00","2017-04-20 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3107"
"260","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3726"
"261","2017-05-25 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3727"
"262","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3567"
"263","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3147"
"264","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-10 00:00:00","HB 4114"
"265","2017-05-23 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3808"
"266","2017-05-19 00:00:00","2017-05-02 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3803"
"267","2017-05-23 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-10 00:00:00","HB 3879"
"268","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-10 00:00:00","HB 4035"
"269","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3295"
"270","2017-05-19 00:00:00","2017-05-03 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3063"
"271","2017-05-24 00:00:00","2017-05-02 00:00:00","2017-06-15 00:00:00","0","2017-03-10 00:00:00","HB 3987"
"272","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3087"
"273","2017-05-23 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3632"
"274","2017-05-25 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3270"
"275","2017-05-23 00:00:00","2017-04-27 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-10 00:00:00","HB 4042"
"276","2017-05-22 00:00:00","2017-05-03 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3784"
"277","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-10 00:00:00","HB 3934"
"278","2017-05-22 00:00:00","2017-05-06 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3125"
"279","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3593"
"280","2017-05-23 00:00:00","2017-05-03 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3765"
"281","2017-05-24 00:00:00","2017-05-12 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3152"
"282","2017-05-24 00:00:00","2017-05-03 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-10 00:00:00","HB 3872"
"283","2017-05-22 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3178"
"284","2017-05-23 00:00:00","2017-05-06 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3649"
"285","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","0","2017-03-08 00:00:00","HB 3281"
"286","2017-05-22 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3521"
"287","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3243"
"288","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3706"
"289","2017-05-23 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-10 00:00:00","HB 4007"
"290","2017-05-22 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3066"
"291","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-10 00:00:00","HB 4094"
"292","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3492"
"293","2017-05-25 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3574"
"294","2017-05-19 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3177"
"295","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3321"
"296","2017-05-24 00:00:00","2017-05-12 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3292"
"297","2017-05-19 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3433"
"298","2017-05-24 00:00:00","2017-05-12 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3083"
"299","2017-05-22 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3496"
"300","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3845"
"301","2017-05-22 00:00:00","2017-05-10 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-10 00:00:00","HB 3859"
"302","2017-05-24 00:00:00","2017-04-25 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3075"
"303","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3654"
"304","2017-05-24 00:00:00","2017-05-06 00:00:00","2017-06-15 00:00:00","0","2017-03-08 00:00:00","HB 3356"
"305","2017-05-19 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-10 00:00:00","HB 3903"
"306","2017-05-24 00:00:00","2017-05-12 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3349"
"307","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3103"
"308","2017-05-19 00:00:00","2017-05-06 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3227"
"309","2017-05-25 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 22"
"310","2017-05-24 00:00:00","2017-05-06 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-10 00:00:00","HB 4102"
"311","2017-05-19 00:00:00","2017-05-03 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3130"
"312","2017-05-24 00:00:00","2017-04-20 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3215"
"313","2017-05-22 00:00:00","2017-05-08 00:00:00","2017-06-15 00:00:00","0","2017-03-08 00:00:00","HB 3287"
"314","2017-05-24 00:00:00","2017-05-11 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3296"
"315","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3376"
"316","2017-05-23 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3069"
"317","2017-05-24 00:00:00","2017-05-03 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3675"
"318","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3453"
"319","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3564"
"320","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3272"
"321","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-08 00:00:00","HB 3470"
"322","2017-05-22 00:00:00","2017-04-27 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-09 00:00:00","HB 3647"
"323","2017-05-24 00:00:00","2017-05-06 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-07 00:00:00","HB 3131"
"324","2017-05-24 00:00:00","2017-04-27 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-16 00:00:00","HCR 113"
"325","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-17 00:00:00","HB 4276"
"326","2017-05-24 00:00:00","2017-05-02 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-20 00:00:00","HB 4280"
"327","2017-05-24 00:00:00","2017-05-19 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-03-20 00:00:00","HB 4281"
"328","2017-05-24 00:00:00","2017-05-09 00:00:00","2017-06-15 00:00:00","0","2017-03-22 00:00:00","HB 4290"
"329","2017-05-24 00:00:00","2017-05-19 00:00:00","2017-06-15 00:00:00","0","2017-03-30 00:00:00","HB 4303"
"330","2017-05-24 00:00:00","2017-05-19 00:00:00","2017-06-15 00:00:00","0","2017-04-04 00:00:00","HB 4312"
"331","2017-05-24 00:00:00","2017-05-19 00:00:00","2017-06-15 00:00:00","0","2017-04-04 00:00:00","HB 4313"
"332","2017-05-24 00:00:00","2017-05-19 00:00:00","2017-06-15 00:00:00","0","2017-04-04 00:00:00","HB 4311"
"333","2017-05-24 00:00:00","2017-05-19 00:00:00","2017-06-15 00:00:00","0","2017-04-04 00:00:00","HB 4314"
"334","2017-05-24 00:00:00","2017-05-19 00:00:00","2017-06-15 00:00:00","0","2017-04-04 00:00:00","HB 4310"
"335","2017-05-24 00:00:00","2017-05-19 00:00:00","2017-06-15 00:00:00","0","2017-04-20 00:00:00","HB 4333"
"336","2017-05-26 00:00:00","2017-05-25 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-04-21 00:00:00","HCR 130"
"337","2017-05-26 00:00:00","2017-05-25 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-04-27 00:00:00","HCR 132"
"338","2017-05-26 00:00:00","2017-05-25 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-05-09 00:00:00","HCR 138"
"339","2017-05-26 00:00:00","2017-05-25 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-05-09 00:00:00","HCR 139"
"340","2017-05-26 00:00:00","2017-05-25 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-05-18 00:00:00","HCR 145"
"341","2017-05-28 00:00:00","2017-05-21 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-05-19 00:00:00","HCR 146"
"342","2017-05-28 00:00:00","2017-05-25 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-05-22 00:00:00","HCR 148"
"343","2017-05-28 00:00:00","2017-05-28 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-05-28 00:00:00","HCR 157"
"344","2017-05-28 00:00:00","2017-05-28 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-05-28 00:00:00","HCR 158"
"345","2017-05-28 00:00:00","2017-05-28 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-05-27 00:00:00","HCR 153"
"346","2017-05-29 00:00:00","2017-05-28 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-05-28 00:00:00","HCR 154"
"347","2017-05-29 00:00:00","2017-05-29 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-05-29 00:00:00","HCR 165"
"348","2017-05-29 00:00:00","2017-05-28 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-05-28 00:00:00","HCR 159"
"349","2017-05-29 00:00:00","2017-05-29 00:00:00","2017-06-15 00:00:00","2017-06-15 00:00:00","2017-05-28 00:00:00","HCR 155"
"350","2017-05-24 00:00:00","2017-04-28 00:00:00","2017-06-14 00:00:00","2017-06-14 00:00:00","2016-11-14 00:00:00","HB 104"
"351","2017-05-22 00:00:00","2017-05-06 00:00:00","2017-06-14 00:00:00","2017-06-14 00:00:00","2016-11-14 00:00:00","HB 45"
"352","2017-05-22 00:00:00","2017-04-28 00:00:00","2017-06-14 00:00:00","2017-06-14 00:00:00","2017-01-12 00:00:00","HB 1003"
"353","2017-05-22 00:00:00","2017-04-05 00:00:00","2017-06-14 00:00:00","2017-06-14 00:00:00","2017-02-14 00:00:00","HB 10"
"354","2017-05-19 00:00:00","2017-05-04 00:00:00","2017-06-14 00:00:00","2017-06-14 00:00:00","2017-02-17 00:00:00","HB 2040"
"355","2017-05-19 00:00:00","2017-05-06 00:00:00","2017-06-14 00:00:00","2017-06-14 00:00:00","2017-02-23 00:00:00","HB 2359"
"356","2017-05-23 00:00:00","2017-04-13 00:00:00","2017-06-14 00:00:00","2017-06-14 00:00:00","2017-03-06 00:00:00","HB 13"
"357","2017-05-19 00:00:00","2017-05-06 00:00:00","2017-06-14 00:00:00","2017-06-14 00:00:00","2017-03-08 00:00:00","HB 3488"
"358","2017-05-19 00:00:00","2017-04-27 00:00:00","2017-06-12 00:00:00","2017-06-12 00:00:00","2016-11-14 00:00:00","HB 53"
"359","2017-05-21 00:00:00","2017-04-27 00:00:00","2017-06-12 00:00:00","2017-06-12 00:00:00","2016-11-14 00:00:00","HB 51"
"360","2017-05-23 00:00:00","2017-05-09 00:00:00","2017-06-12 00:00:00","2017-06-12 00:00:00","2016-12-21 00:00:00","HB 674"
"361","2017-05-22 00:00:00","2017-05-04 00:00:00","2017-06-12 00:00:00","2017-06-12 00:00:00","2016-12-09 00:00:00","HB 555"
"362","2017-05-24 00:00:00","2017-04-20 00:00:00","2017-06-12 00:00:00","2017-06-12 00:00:00","2016-11-14 00:00:00","HB 208"
"363","2017-05-23 00:00:00","2017-04-27 00:00:00","2017-06-12 00:00:00","2017-06-12 00:00:00","2016-11-14 00:00:00","HB 91"
"364","2017-05-24 00:00:00","2017-05-04 00:00:00","2017-06-12 00:00:00","2017-06-12 00:00:00","2016-11-14 00:00:00","HB 156"
"365","2017-05-24 00:00:00","2017-04-25 00:00:00","2017-06-12 00:00:00","2017-06-12 00:00:00","2016-11-14 00:00:00","HB 59"
"366","2017-05-25 00:00:00","2017-04-12 00:00:00","2017-06-12 00:00:00","2017-06-12 00:00:00","2016-11-14 00:00:00","HB 322"
"367","2017-05-23 00:00:00","2017-05-08 00:00:00","2017-06-12 00:00:00","2017-06-12 00:00:00","2016-12-01 00:00:00","HB 478"
"368","2017-05-24 00:00:00","2017-05-12 00:00:00","2017-06-12 00:00:00","2017-06-12 00:00:00","2017-01-03 00:00:00","HB 810"
